Puzzle,Solution
0410000212344001,2413314212344321
2140402132040030,2143432132141432
0340412012300010,2341412312343412
0410210340300020,3412214342311324
0431134040000210,2431134241233214
1004000030002000,1324423134122143
0004010004001000,2314413234211243
2000310212300321,2413314212344321
0040040343200004,3142241343211234
0413314240011000,2413314243211234
0300042300303002,2314142342313142
3002040000011034,3142241343211234
0004043000430020,3214143221434321
0003000020410000,4213312423411432
0000310003120000,2431312443121243
4001004003041423,4231314223141423
2430034030004100,2431134232144123
1000240100033204,1342243141233214
3200000000100100,3241142343122134
1030000100240210,1432234131244213
0103204102303010,4123234112343412
1030020043210143,1432321443212143
0043430030200001,1243431231242431
2000030104020200,2143432114323214
0020001400000001,4123321413422431
3104021000302040,3124421314322341
0430204000000000,1432234142133124
1043002141320000,1243342141322314
0000403202433420,2314413212433421
0020004030120000,4123234134121234
0010000000004031,2314142331424231
2001000302343012,2341412312343412
0030012400004010,2431312412434312
0201000004000304,4231314214232314
0403004000211000,2413314243211234
0000130201343420,4213134221343421
4023320024001340,4123321424311342
1423020021004010,1423324121344312
0000000131002010,1234432131422413
0301123401422000,4321123431422413
0031104000000000,2431134241233214
0130004100000304,4132324124131324
3100200300004021,3142241312344321
0000002403400030,4213312423411432
0421124003004130,3421124323144132
1030301400000000,1432321443212143
1042401320043020,1342421321343421
0000014200001000,2413314243211234
3040010003000003,3241413213242413
0024000100030302,3124243112434312
0320200002404102,1324241332414132
0001000001044002,3241142321344312
1300000141230004,1342243141233214
2000000212433001,2314413212433421
1300000300343401,1342421321343421
0030402000003000,1234432124133142
0012123003414000,3412123423414123
0023230402310040,1423231442313142
1000340000414003,1234341223414123
0430302000100000,2431312443121243
4300103020033002,4321123424133142
3241000021344010,3241142321344312
1000324003022134,1423324143122134
4032304120030020,4132324124131324
0130400030411423,2134431232411423
0123321424001000,4123321424311342
0031130000000000,2431134241233214
1200000000002300,1234341241232341
0020031042000000,1423231442313142
0041000003000104,3241142343122134
0230040200030040,1234341241232341
2000000000031340,2134342142131342
0004002100002003,1234432131422413
1000340000144030,1243342123144132
0304000004211003,2314413234211243
0400003423000100,3412123423414123
1000000200000123,1234341223414123
4123020413400000,4123321413422431
0020000101044300,1423324121344312
0034032020033140,1234432124133142
0001000010000210,3421213413424213
3401200000031342,3421213442131342
0000014200040000,4231314223141423
0000000241200004,2431134241233214
0420024000020000,3421124341322314
0002000003100423,3142423123141423
3200400000400000,3214412313422431
2300010330000200,2341412334121234
0000132000000402,4231132421433412
0210310423410030,4213312423411432
0000010043000200,2431312443121243
0030010023100000,4231314223141423
4310203002410023,4312213432411423
0041000003022000,3241142343122134
1034340220410000,1234341223414123
0413000430400102,2413132432414132
0041010310340002,2341412312343412
0142001000201204,3142241343211234
0123234002003410,4123234112343412
0004000210030200,2134431214233241
0000032404000040,4231132434122143
0003030020000024,1243431224313124
1000000000313000,1423231442313142
0001012000004000,2431312412434312
1003000440313100,1423231442313142
3020120003004030,3421124323144132
3124000000434302,3124243112434312
0104420323400032,3124421323411432
0000040000144000,1243342123144132
0004001032010023,2134431232411423
3040042321340010,3241142321344312
0210002014000300,4213312414322341
0030030000010040,4132231434211243
0002231030001000,4132231434211243
0231010003001400,4231314223141423
0010004030000001,4312124331242431
0142020110000000,3142423114232314
4003000230200100,4213134234212134
0002010010240001,3412214313244231
2143002100323200,2143432114323214
3040002021044010,3241142321344312
3010402304011300,3214412324311342
3104021303010032,3124421323411432
0000004104100000,4132324124131324
0004010230210200,2314413234211243
0420213002031002,3421213442131342
0402000000034021,1432321421434321
0000040020400300,3214143221434321
1324400034000040,1324423134122143
0402000031040203,1432234131244213
0010120004310124,4312124324313124
3000400300300302,3214412324311342
0403030032400000,2413132432414132
0000000200100403,4231314223141423
3000200013400000,3421213413424213
0230432131002003,1234432131422413
4200100001340001,4213134221343421
4030304000002000,4132324113242413
0340243030100020,1342243132144123
0000041000000102,1324241332414132
0003340010040030,2143341213244231
0210000030002100,4213134234212134
0024400000002003,1324423134122143
1004420030022143,1324423134122143
0400123401200341,3412123441232341
1004001220414120,1234341223414123
2430000410400010,2431312412434312
1230402130020403,1234432131422413
1400321043010100,1432321443212143
1423201430400200,1423231431424231
4200032000120143,4231132434122143
0000132004000000,4231132434122143
0104001030000003,2134431232411423
0120004100100030,4123234134121234
0300001300300200,1324241341323241
2000010000020200,2431312443121243
0000104041200010,2431134241233214
0010000010020401,3214412313422431
0031312440000040,2431312443121243
0213000023000030,4213312423411432
0000400004003200,2143432114323214
1420230000310142,1423231442313142
0341010300343002,2341412312343412
0013104020000420,4213134221343421
0001003424033002,4321123424133142
0034430000402010,1234432131422413
0240340001022014,1243342141322314
0000000021030002,1324423121433412
4013104000002034,4213134234212134
0004201300303000,1324241341323241
2043432002140030,2143432132141432
0132200000430020,4132231412433421
0000000440200001,3412123441232341
1432321000400001,1432321421434321
4000214314303004,4321214314323214
0000040330010102,1324241332414132
2400300402404012,2431312412434312
1420020000000030,1423324143122134
0230002130020410,1234432131422413
2410310000044321,2413314212344321
0120204112340002,4123234112343412
0040401000040000,1243431231242431
0100001200001000,2134431232411423
0042203100233204,1342243141233214
0421004300020314,3421124341322314
3142000310004320,3142241312344321
0340100031004013,2341143231244213
0042021300200030,1342421334212134
3000000440000302,3421213442131342
3002020000000420,3142423123141423
0204002100003000,1234432124133142
3200010024000000,3241413224131324
0021024340022304,3421124341322314
3204000201000320,3214143221434321
0203040123100000,1243342123144132
4000324120031320,4132324124131324
0300000004102040,1324423134122143
1000003104102000,1324423134122143
0320000000133002,4321123424133142
3014010324300302,3214412324311342
2410000212000321,2413314212344321
0402200002130100,1432234142133124
0000200004000243,4132231434211243
3010103001030000,3214143221434321
0423020003102004,1423324143122134
1403000140102004,1423324143122134
1230000004100140,1234432124133142
0100001014022000,3124421314322341
0030300010434302,2431312412434312
0230130021430402,4231132421433412
0302124320310004,4312124324313124
0300012330020200,2341412334121234
3410204000240200,3412214313244231
1004000021400010,1324423121433412
1300240332404002,1324241332414132
1300000141033210,1342243141233214
1004000130000010,1234432131422413
3020010440130002,3421213442131342
0210312014020340,4213312414322341
3010214010044230,3412214313244231
0103020013022031,4123321413422431
1000030040010000,1423231442313142
0004002013004200,2134342113424213
1200002031420013,1234432131422413
0300003210403400,2314413212433421
0210312020411002,4213312423411432
3004420323411000,3124421323411432
2000000300100034,2341412334121234
0000003020031300,3241413224131324
2043341002001024,2143341242311324
0000102030000001,2314142331424231
0000002401003241,2413132441323241
0302420004202004,1342421334212134
4300210432000403,4312213432411423
2004002300020000,2314142331424231
3002214313000030,3412214313244231
0423231040003100,1423231442313142
0000041200200001,1234341241232341
0431130000144003,2431134232144123
4020200304300014,4321214314323214
0000000400011040,4132231434211243
4002210410233001,4312213414233241
0103030004023200,2143432114323214
0010042301404030,2314142331424231
3142241300201000,3142241343211234
0100002000141400,2143432132141432
0000410000001043,2314413234211243
0400304140120134,1423324143122134
1200002020033040,1234432124133142
0010300000002301,4213312414322341
0003300040122130,1423324143122134
4030201402430001,4132231412433421
0030314010230004,4231314214232314
1020001440003002,1423231442313142
4023000404010342,4123321424311342
0300024300300004,4312124324313124
1000000241000041,1234341241232341
0000341210040200,2143341213244231
0010000432011400,4312213432411423
0000240303201000,3142241343211234
0200014000032014,4231314214232314
4010300023401000,4213312423411432
3002004013000231,3412214313244231
0000040120040000,1243342123144132
0031300020041003,4231314223141423
4120004100120234,4123234134121234
0000200010240201,3412214313244231
4020020424133100,4321123424133142
0000142343120130,3241142343122134
2040012010040000,2341412312343412
0001210302041002,4321214332141432
0000430200303020,1243431224313124
1200341041000000,1234341241232341
0200132000030012,4231132421433412
0002240141000000,1342243141233214
0040403010200300,3142423114232314
2000013212003421,2314413212433421
0102320010000003,4132324113242413
0002104000000030,4312124331242431
3002041012040021,3142241312344321
4003000404000341,4213312414322341
2001000000021200,2341412334121234
0024000030000100,1324241332414132
2000402034020000,2341412334121234
0043000010303000,2143432114323214
0310100342313100,2314142342313142
0003030000014000,2413132432414132
